Id;ResourceName;Name;HasBmpCollection;HasBmpItem;HasAct
19552;꽃잎;Costume Romantic Flower;True;True;True
19553;어새신마스크;Costume Assassin Mask;True;True;True
19554;하회탈;Costume Hahoe Mask;True;True;True
19555;초승달투구;Costume Crescent Moon Helm;True;True;True
19556;가부키가면;Costume Kabuki Mask;True;True;True
19557;아요타야모자;Costume Ayothaya Hat;True;True;True
19558;까마귀모자;Costume Crow Hat;True;True;True
19559;아기드래곤;Costume Baby Dragon Hat;True;True;True
19560;콰티모자;Costume Coati Hat;True;True;True
19561;투칸모자;Costume Tucan Hat;True;True;True
19562;재규어모자;Costume Jaguar Hat;True;True;True
19563;항룡나한가면;Costume Dragon Arhat Mask;True;True;True
19564;복호나한가면;Costume Tiger Arhat Mask;True;True;True
19565;청나라머리장식;Costume Qing Headdress;True;True;True
19566;사무라이마스크;Costume Samurai Mask;True;True;True
19567;하타블랙;Costume Hatta Black;True;True;True
19568;고대인의뿔;Costume Ancient Horns;True;True;True
19569;새싹모자;Costume Sprout Hat;True;True;True
19570;머큐리의투구;Costume Mercury Riser;True;True;True
19571;백무상모자;Costume White Musang Hat;True;True;True
19572;흑무상모자;Costume Black Musang Hat;True;True;True
19573;하트날개헤어밴드;Costume Heart Wings Hairband;True;True;True
19574;죽은자의투구;Costume Lord of Death Helm;True;True;True
19575;승천블랙드래곤;Costume Ascension Black Dragon;True;True;True
19576;타레교황인형모자;Costume Drooping Pope Hat;True;True;True
19577;10주년포링모;Costume 10th Anniversary Poring Hat;True;True;True
19578;고글;Costume Googles;True;True;True
19579;프리스트의모자;Costume Red Wind Hat;True;True;True
19580;스핑크스모자;Costume Sphinx Helm;True;True;True
19581;모험가의모자;Costume Adventurer's Hat;True;True;True
19582;신카우보이모자;Costume Cowboy Hat;True;True;True
19583;의적안대;Costume Zorro Mask;True;True;True
19584;해적의대거;Costume Dagger in Mouth;True;True;True
19585;깃털베레모;Costume Feather Beret;True;True;True
19586;분홍토끼머리띠;Costume Pink Bunny Band;True;True;True
19587;킹포링모자;Costume King Poring Hat;True;True;True
19588;고양이모자;Costume Nekomimi Hat;True;True;True
19589;타천사의분실물;Costume Fallen Angel;True;True;True
19590;트윈리본;Costume Twin Red Ribbon;True;True;True
19591;리본_빨강;Costume Red Ribbon;True;True;True
19592;부용;Costume Hibiscus;True;True;True
19593;월계수관;Costume Laurel Wreath;True;True;True
19594;장식용지오그래퍼;Costume Decorative Geographer;True;True;True
19595;드레스햇;Costume April's Fool Day;True;True;True
19596;비상하는천사;Costume Flapping Angel Wings;True;True;True
19597;매직아이즈;Costume Magic Eyes;True;True;True
19598;떠돌이늑대왕투구;Costume Wandering Wolf King Helmet;True;True;True
19599;임프모자;Costume Imp Hat;True;True;True
19600;풀죽은키엘모자;Costume Drooping Kiehl;True;True;True
19601;풀죽은엘리엇모자;Costume Drooping Aliot;True;True;True
19602;인비지블캡;Costume Invisible Cap;True;True;True
19603;인비지블선글라스;Costume Invisible Glasses;True;True;True
19604;인비지블마스크;Costume Invisible Mask;True;True;True
19605;갱스카프;Costume Gang Scarf;True;True;True
19606;닌자의두루마리;Costume Ninja Scroll;True;True;True
19607;사랑의병아리모자;Costume Chicken Love Hat;True;True;True
19608;병아리모자;Costume Chick Hat;True;True;True
19609;빨간안경;Costume Red Glasses;True;True;True
19610;위스퍼마스크;Costume Whisper Mask;True;True;True
19611;페코페코날개귀;Costume Peco Ears;True;True;True
19612;음표헤드폰;Costume Note Headphone;True;True;True
19613;발키리깃털모자;Costume Valkyrie Feather Band;True;True;True
19614;슈노모자;Costume Super Novice Hat;True;True;True
19615;로키마스크;Costume Loki Mask;True;True;True
19616;휘케바인의귀;Costume Wickebine's Black Cat Ears;True;True;True
19617;강아지귀;Costume Puppy Headband;True;True;True
19618;여우가면;Costume Kitsune Mask;True;True;True
19619;커세어;Costume Corsair;True;True;True
19620;탐정모자;Costume Detective Hat;True;True;True
19621;악마날개귀;Costume Evil Wing Ears;True;True;True
19622;초승달머리핀;Costume Crescent Hairpin;True;True;True
19623;비조프닐날개장식;Costume Bijofnil Wings;True;True;True
19624;배틀온라인;Costume Blank Eyes;True;True;True
19625;토끼머리띠;Costume Bunny Band;True;True;True
19627;새틀라이트헤어밴드;Costume Satellite Hairband;True;True;True
19628;헤드폰;Costume Headset;True;True;True
19629;티아라;Costume Tiara;True;True;True
19630;크라운;Costume Crown;True;True;True
19631;보스모자;Costume Poring Fedora Hat;True;True;True
19632;햇;Costume Hat;True;True;True
19633;꽃머리띠;Costume Flower Band;True;True;True
19634;마스크;Costume Flu Mask;True;True;True
19635;프로펠라;Costume Mini Propeller;True;True;True
19636;광대코;Costume Clown Nose;True;True;True
19637;간호모;Costume Nurse Cap;True;True;True
19638;스마일;Costume Mr. Smile;True;True;True
19639;삿갓;Costume Sakkat;True;True;True
19640;예쁜리본;Costume Charming Ribbon;True;True;True
19641;암흑의투구;Costume Helm of Darkness;True;True;True
19642;월야화모자;Costume Moonlight Flower Hat;True;True;True
19643;휘케바인의귀;Costume Wickebine Ears;True;True;True
19644;타키우스눈가리개;Costume Takius Blindfold;True;True;True
19645;봉관;Costume Phoenix Crown;True;True;True
19646;라면모자;Costume Ramen Hat;True;True;True
19647;빨강새끼악마모자;Costume Red Deviruchi Hat;True;True;True
19648;낙엽;Costume Autumn Leaves;True;True;True
19649;하얀새끼고양이귀;Costume White Kitten Ears;True;True;True
19650;오색깃털장식;Costume Five Colored Feathers;True;True;True
19651;분노입;Costume RWC Shouting mouth;True;True;True
19652;토끼마술모자;Costume Rabbit Magic Hat;True;True;True
19653;마칭햇;Costume Marcher Hat;True;True;True
19654;선장모자;Costume Master's Hat;True;True;True
19655;티라야보넷;Costume Tiraya Bonnet;True;True;True
19656;음유시인모자;Costume Minstrel Hat;True;True;True
19657;선장의모자;Costume Captain Hat;True;True;True
19658;바캉스모자;Costume Vacation Hat;True;True;True
19659;회색털모자;Costume Brown Beanie;True;True;True
19660;코폴라;Costume Coppola;True;True;True
19661;스위트보넷;Costume Sweet Bonnet;True;True;True
19662;¸¶¼u≫cAC¸ðAU;Costume Magician Hat;False;False;False
19663;소원성취천등;Costume Wish Lamp;False;False;False
19664;축제머리띠;Costume Campus Festival;True;True;True
19665;포링케이크모자;Costume Poring Cake Hat;True;True;True
19666;국경일모자;Costume Cookie Hat;True;True;True
19667;드래군헬름;Costume Dragon Helm;True;True;True
19668;바람의이정표;Costume Wind Milestone;True;True;True
19669;레긴레이브의날개;Costume Reginleif Wings;True;True;True
19670;서전크로스;Costume Southern Cross;True;True;True
19671;돼지저금통;Costume Piggie Bank;True;True;True
19672;포링편지;Costume Poring Letter;True;True;True
19676;무지개포링모자;Costume Rainbow Poring Hat;True;True;True
19677;소울리스윙;Costume Soulless Wing;True;True;True
19678;방울리본;Costume Bell Ribbon;True;True;True
19682;산타포링모자;Costume Santa Poring Hat;True;True;True
19683;달콤한사탕;Costume Sweet Candy;True;True;True
19684;행복한가발;Costume Happy Wig;True;True;True
19685;발광산타포링;Costume Shine Stanta Poring;True;True;True
19686;산타인형머리띠;Costume Santa Doll Headband;True;True;True
19687;싱싱한장미;Costume Lush Rose;True;True;True
19689;아티아티모자;Costume Ati Atihan;True;True;True
19690;흑사왕의모자;Costume Dark Snake Lord Hat J;True;True;True
19694;풍차비녀;Costume Vane Hairpin;True;True;True
19695;주전자모자;Costume Kettle Hat;True;True;True
19696;모치링모자;Costume Friend Mochiring Hat;True;True;True
19697;루돌프산타모;Costume Rudolph Santa Hat;True;True;True
19701;차양모자;Costume Red Bonnet;True;True;True
19702;양갈래산타모자;Costume Twin Pom Santa;True;True;True
19704;아프로가발_빨강;Costume Red Afro Wig;True;True;True
19706;빨간드레스햇;Costume Red Dress Hat;True;True;True
19707;크리스마스흰곰모자;Costume Polar Bear Cap;True;True;True
19708;하얀뱀모자;Costume White Snake Hat;True;True;True
19709;노란색리본;Costume Yellow Ribbon;True;True;True
19710;승리의날개;Costume Wings of Victory;True;True;True
19712;리틀엔젤돌;Costume Little Angel Doll;True;True;True
19713;입에문네잎클로버;Costume Lucky Clover;True;True;True
19714;타니아가씨인형;Costume Lady Tanee Doll;True;True;True
19715;스카프;Costume Scarf;True;True;True
19716;엘리스모자;Costume Alice Doll;True;True;True
19717;리본_분홍;Costume Pink Ribbon;True;True;True
19718;고딕헤드드레스;Costume Gothic Head Dress;True;True;True
19719;코로넷;Costume Coronet;True;True;True
19720;올드스터로맨스;Costume Romantic Gent;True;True;True
19721;다크네스헬름;Costume Darkness Helm;True;True;True
19722;검은뿔테안경;Costume Black Glasses;True;True;True
19723;성화관;Costume Sacred Torch Coronet;True;True;True
19724;디포르테인형모자;Costume Deprotai Doll;True;True;True
19725;빵봉투2;Costume Bread Bag;True;True;True
19726;진홍의장미;Costume Scarlet Rose;True;True;True
19727;데빌링모자;Costume Devilring Hat;True;True;True
19728;존다인형모자;Costume Drooping Zonda;True;True;True
19729;네코미미카프라;Costume Neko Mimi Kafra;True;True;True
19730;뱀모자;Costume Snake Hat;False;False;False
19731;악마의머리띠;Costume Evil Wings;True;True;True
19732;고블린가면4호;Costume Goblin Leader Mask;True;True;True
19733;팬더곰모자;Costume Panda Hat;True;True;True
19734;망원경;Costume Binoculars;True;True;True
19735;핀헬름;Costume Fin Helm;True;True;True
19736;가스마스크;Costume Gas Mask;True;True;True
19737;커세어;Costume Corsair;True;True;True
19738;탐정모자;Costume Detective Hat;True;True;True
19739;잠자는고양이모자;Costume Sleeping Cat Hat;True;True;True
19741;마제스틱데빌혼;Costume Majestic Devil Horns;True;True;True
19742;아스가르드의축복;Costume Small Golden Wings;True;True;True
19743;아누비스투구;Costume Anubis Helm;True;True;True
19744;검은테일리본;Costume Black Tail Ribbon;True;True;True
19745;신성한마칭햇;Costume Holy Marching Hat;True;True;True
19746;맹목모;Costume Executioner Hood;True;True;True
19747;타나토스의절망가면;Costume Tha Despero Mask;True;True;True
19748;다이아뎀;Costume Diadem;True;True;True
19749;금색고리;Costume Gold Spirit Chain;True;True;True
19750;C세인트프릴리본;Costume Saint Frill Ribbon;True;True;True
19751;C빛과어둠의진혼관;Costume Light Darkness Crown;True;True;True
19752;C수호날개;Costume Shelter Wing Ears;True;True;True
19753;하늘모자;Costume Celestial Hat;True;True;True
19754;5주년기념면사포;Costume Good Wedding Veil;True;True;True
19755;태극귀걸이;Costume YinYang Earring;True;True;True
19756;트라이앵글룬캡;Costume Holy Mom Love;True;True;True
19757;수련왕관;Costume Water Lily Crown;True;True;True
19758;개구리왕자모자;Costume Frog King Hat;True;True;True
19759;우산모자;Costume Umbrella Hat;True;True;True
19760;무지개면사포;Costume Rainbow Veil;True;True;True
19761;화이트릴리;Costume White Lily;True;True;True
19762;행복평화의증표;Costume Happy Peace Proof;True;True;True
19763;리프캣모자;Costume Leaf Cat Hat;True;True;True
19764;스페어카드;Costume Spare Card;True;True;True
19765;천사날개귀;Costume Wing Angels Ears;True;True;True
19767;고향의벚꽃;Costume Home Cherry Blossom;True;True;True
19768;벚꽃화관;Costume Sakura Coronet;True;True;True
19769;장난꾸러기요정;Costume Mischievous Fairy;True;True;True
19770;일본술잔;Costume Japan Winecup;True;True;True
19771;나비머리핀;Costume Butterfly Hairpin;True;True;True
19772;꿀벌모자;Costume Honeybee Hat;True;True;True
19773;엔젤링핀;Costume Angelring Hairpin;True;True;True
19774;월계관;Costume Emperor Wreath;True;True;True
19775;놀라운가발;Costume Afro Wig;True;True;True
19776;C말썽꾸러기요정;Costume Tomboy Fairy;True;True;True
19777;반짝반짝작은별;Costume Twinkle Little Star;True;True;True
19778;맛있는딸기모;Costume King Strawberry;True;True;True
19779;페르시카;Costume Persica;True;True;True
19780;토끼귀니트모자;Costume Knit Rabbit Ears;True;True;True
19781;천사날개귀;Costume Angel Wing Ears;True;True;True
19782;늘어진고양이;Costume Drooping Cat;True;True;True
19783;흰수염;Costume Grampa Beard;True;True;True
19784;모리아네헬름;Costume Morrigan's Helm;True;True;True
19785;토스트;Costume Crunch Toast;True;True;True
19786;미스트레스왕관;Costume Crown of Mistress;True;True;True
19787;신앙의눈;Costume Devoted Eyes;True;True;True
19788;하트안대;Costume Heart Eyepatch;True;True;True
19789;스위트젠틀;Costume Sweet Gents;True;True;True
19790;면사포;Costume Veil;True;True;True
19791;알람가면;Costume Alarm Mask;True;True;True
19792;고블린가면1호;Costume Poker Face;True;True;True
19793;고블린가면2호;Costume Surprised Mask;True;True;True
19794;고블린가면3호;Costume Annoyed Mask;True;True;True
19795;로드서클릿;Costume Grand Circlet;True;True;True
19796;본헬름;Costume Bone Helm;True;True;True
19797;명사수의사과;Costume Apple of Archer;True;True;True
19798;분노입;Costume Angry Snarl;True;True;True
19799;골든헤드기어;Costume Golden Gear;True;True;True
19800;카네이션머리띠;Costume Carnation Headband;True;True;True
19801;여우모자;Costume Fox Hat;True;True;True
19802;늘어진구미호;Costume Drooping Nine Tail;True;True;True
19803;바람개비모자;Costume Pinwheel Cap;True;True;True
19804;붉은풍차비녀;Costume Red Vane Hairpin;True;True;True
19805;금주의두루마리;Costume Taboo Curse Scroll;True;True;True
19806;앵화난만의비녀;Costume Full Bloom Hairpin;True;True;True
19807;위풍위연의투구;Costume Majestic Helmet;True;True;True
19808;불타는태양;Costume Blazing Sun;True;True;True
19809;신카우보이모자;Costume Purple Cowboy Hat;True;True;True
19810;이프리트의귀;Costume Ears of Ifrit;True;True;True
19811;맥주모자;Costume Beer Cap;True;True;True
19812;큰하이비스커스;Costume Large Hibiscus;True;True;True
19813;아이스크림모자;Costume Icecream Hat;True;True;True
19814;눈부신가발;Costume Shiny Wig;True;True;True
19815;로리타텐겔론모자;Costume Lolita Ten Gallon Hat;True;True;True
19816;페코페코캡;Costume Pecopeco Cap;True;True;True
19817;이프리트의숨결;Costume Ifrit's Breath;True;True;True
19818;늘어진모로크의현신;Costume Drooping Morocc Minion;True;True;True
19819;강령술사의두건;Costume Necromencer Hood;True;True;True
19821;혜군모자;Costume Hyegun Hat;True;True;True
19822;노란색두건;Costume Yellow Bandana;True;True;True
19823;흰고양이후드;Costume White Cat Hood;True;True;True
19824;이블드루이드모자;Costume Evil Druid Hat;True;True;True
19825;사안봉인의붕대;Costume Vicious Stop Bandage;True;True;True
19826;얼음날개귀;Costume Ice Wings Ears;True;True;True
19827;아미스트르캡;Costume Amistr Cap;True;True;True
19828;벙거지모자;Costume Fedora;True;True;True
19829;밀짚모자;Costume Straw Hat;True;True;True
19830;선글래스;Costume Sunglasses;True;True;True
19831;필리르모자;Costume Filir Hat;True;True;True
19832;포링모자;Costume Poring Hat;True;True;True
19833;머리끈;Costume Cute Ribbon;True;True;True
19834;야구모자;Costume Baseball Cap;True;True;True
19835;리프인형모자;Costume Lif Doll Hat;True;True;True
19836;대형마제스틱고우트;Costume Large Majestic Horns;True;True;True
19837;아사라요정모자;Costume Asara Fairy Hat;True;True;True
19839;바닐미르스모자;Costume Vanilmirth Hat;True;True;True
19841;용투구_동;Costume Dragonhelm Copper;True;True;True
19842;강아지모자;Costume Puppy Hat;True;True;True
19843;고양이머리띠;Costume Kitty Band;True;True;True
19844;둥근모자;Costume Turban;True;True;True
19845;머리포자기;Costume Bao Bao;True;True;True
19846;오페라유령가면;Costume Opera Phantom Mask;True;True;True
19847;왕리본;Costume Big Ribbon;True;True;True
19848;엔젤링모자;Costume Angelring Hat;True;True;True
19849;무낙모자;Costume Munak Hat;True;True;True
19850;본건모자;Costume Bongun Hat;True;True;True
19851;곰돌이모자;Costume Teddybear Hat;True;True;True
19852;오리모자;Costume Galapago Cap;True;True;True
19853;필리르의날개;Costume Filir Wings;True;True;True
19854;검은고양이귀;Costume Ears of Black Cat;True;True;True
19856;빙수모자;Costume Snow Cone Hat;True;True;True
19857;왕새우모자;Costume Crayfish Hat;True;True;True
19858;나뭇잎투구;Costume Smokie Leaf;True;True;True
19859;비상하는천사;Costume Flapping Angel Wings;True;True;True
19860;크리투라학원모자;Costume School Criatura Hat;True;True;True
19861;하트머리핀;Costume Heart Hairpin;True;True;True
19862;서큐버스뿔;Costume Succubus Horn;True;True;True
19863;인큐버스뿔;Costume Incubus Horn;True;True;True
19864;아프로가발;Costume Dokkaebi's Wig;True;True;True
19865;광대모자;Costume Joker Jester;True;True;True
19866;파란파자마모자;Costume Blue Pajamas;True;True;True
19871;음계의오오라;Costume Musical Decoration;True;True;True
19874;카니발서클릿;Costume Carnival Circlet;True;True;True
19875;토끼보닛;Costume Love Rabbit Hood;True;True;True
19876;토끼귀모자;Costume Rabbit Ear Hat;True;True;True
19878;늘어진토끼;Costume Drooping Bunny;True;True;True
19881;프리티토끼후드;Costume Pretty Rabbit Hood;True;True;True
19882;플라워포트마스크;Costume Flowerpot Mask;True;True;True
19883;피아멧트의두건;Costume Piamette Hood;True;True;True
19884;바나르간드의투구;Costume Vanargand Helm;True;True;True
19885;눈가리개;Costume Blinkers;True;True;True
19886;고급선글래스;Costume Purple Glasses;True;True;True
19887;외눈안경;Costume Cyclops Glasses;True;True;True
19888;글래스;Costume Glasses;True;True;True
19889;양쪽귀밑리본;Costume Small Ribbon;True;True;True
19902;담배;Costume Cigarette;True;True;True
19903;마녀의모자;Costume Witch's Pumpkin Hat;True;True;True
19910;할로윈모자;Costume Halloween Hat;True;True;True
19912;고양이눈;Costume Cat Eye;True;True;True
19913;거시기;Costume Poo Poo Hat;True;True;True
19914;파란선장모자;Costume Ferlock's Hat;True;True;True
19916;검은고양이모자;Costume Black Cat Hat;True;True;True
19917;음침한호박모자;Costume Dark Pumpkin Hat;True;True;True
19918;루드마스크;Costume Lude Mask;True;True;True
19919;큐브마스크;Costume Quve Mask;True;True;True
19920;진화된위스퍼마스크;Costume Evolved Whisper Mask;True;True;True
19922;노아의모자;Costume Noah's Hat;True;True;True
19925;외눈안경;Costume Monocle;True;True;True
19928;고딕하트윙밴드;Costume Gothic Heart Wing Ribbon;True;True;True
19929;클래식리본;Costume Classical Ribbon;True;True;True
19930;천사의미니실크햇;Costume Angel Mini Silk Hat;True;True;True
19931;귀찮은너구리;Costume Lazy Smokie;True;True;True
19932;자세교정모자;Costume Model Training Hat;True;True;True
19934;불꽃의텐겔론햇;Costume Flaming Ten Gallon Hat;True;True;True
19935;돌풍의헌팅캡;Costume Hunting Cap of Gust;True;True;True
19936;물의니트캡;Costume Knit Cap of Water;True;True;True
19937;대지의실크햇;Costume Silk Hat of Earth;True;True;True
19938;토끼보닛;Costume Love Bunny Hood;True;True;True
19939;사슴뿔;Costume Antlers;True;True;True
19941;귀마개;Costume Ear Muffs;True;True;True
19949;rwc2013_jp기념모자;Costume RWC2013 Japan Hat;True;True;True
19951;혼자놀기상자2;Costume Cardboard Box;True;True;True
19952;입에문풍선껌;Costume Bubble Gum in Mouth;True;True;True
19953;퍼레이드모자;Costume Parade Cap;True;True;True
19954;3D안경;Costume 3D Glasses;True;True;True
19955;미니트리;Costume Mini Tree;True;True;True
19956;병정모자;Costume Soldier Hat;True;True;True
19957;스쿠터헬멧;Costume Scooter Hat;True;True;True
19958;성가대모자;Costume Choir Hat;True;True;True
19959;늘어진아르지오프;Costume Drooping Argiope;True;True;True
19960;체인퍼펫;Costume Chain Puppet;True;True;True
19961;룬서클릿;Costume Rune Circlet;True;True;True
19962;미트라;Costume Mitra;True;True;True
19963;드라이버밴드;Costume Driver Band;True;True;True
19964;드라이버밴드_;Costume Driver Band;True;True;True
19965;그림자공작;Costume Shadow Handicraft;True;True;True
19966;민스트럴송의모자;Costume Minstrel Song's Hat;True;True;True
19967;마이더스의속삭임;Costume Midas Whisper;True;True;True
19968;마력의돌모자;Costume Magic Stone Hat;True;True;True
19969;불타는혼;Costume Blazing Soul;True;True;True
19970;바람의속삭임;Costume Wind Whisper;True;True;True
19971;빈사의백조;Costume Dying Swan;True;True;True
19972;수호의관;Costume Crown of Guardian;True;True;True
19973;뼈의서클릿;Costume Circlet of Bones;True;True;True
19974;얼룩무늬토끼후드;Costume Camouflage Rabbit Hood;True;True;True
19976;C고양이산타모자;Costume Cat Santa Hat;True;True;True
19977;C금색느낌표;Costume Golden Exclamation Mark;True;True;True
19978;C은색느낌표;Costume Silver Exclamation Mark;True;True;True
19979;C금색물음표;Costume Golden Question Mark;True;True;True
19980;C은색물음표;Costume Silver Question Mark;True;True;True
19982;산타모자;Costume Santa Hat;True;True;True
19983;꽃머리핀;Costume Flower Hairpin;True;True;True
19984;방한모자;Costume Winter Hat;True;True;True
19985;오러쿼츠의왕관;Costume Aura Quartz;True;True;True
19986;루나틱모자;Costume Lunatic Hat;True;True;True
19987;파랑털모자;Costume Blue Fur Hat;True;True;True
19988;엘더크라운;Costume Elder Crown;True;True;True
19989;무통라이프;Costume Mouton Life;True;True;True
19990;눈토끼니트모자;Costume Rabbit Knit Hat;True;True;True
19991;가란사스가드;Costume Galanthus Guard;True;True;True
19992;냉기입김;Costume Chilly Breath;True;True;True
19994;saLUsalo기념모자;Costume saLUsalo Hat;True;True;True
19996;마왕;Costume Horse King;True;True;True
19997;폭탄모자;Costume Bomb Hat;True;True;True
19998;용비늘거북이모자;Costume Dragon Turtle Hat;True;True;True
19999;생쥐모자1;Costume Mouse Hat;True;True;True
20000;생쥐모자2;Costume Mouse Hat;True;True;True
20001;생쥐모자3;Costume Mouse Hat;True;True;True
20002;생쥐모자4;Costume Mouse Hat;True;True;True
20003;생쥐모자5;Costume Mouse Hat;True;True;True
20004;대형금방울;Costume Big Golden Bell;True;True;True
20005;사이그룬의날개;Costume Sigrun's Wings;True;True;True
20006;다크나이트마스크;Costume Dark Knight Mask;True;True;True
20007;뿔투구모자;Costume Horned Hat;True;True;True
20008;장군의투구;Costume Dragon General Helm;True;True;True
20009;용의해골;Costume Dragon Skull Hat;True;True;True
20010;사이그룬2;Costume Rainbow Feather Ears;True;True;True
20011;질풍신뢰;Costume Lightning Speed;True;True;True
20012;더블본헬름;Costume Double Horn Helm;True;True;True
20013;요리사의모자;Costume Chef Hat;True;True;True
20014;링컨모자;Costume Lincoln Hat;True;True;True
20015;링컨수염;Costume Lincoln Beard;True;True;True
20016;멋진저녁모자;Costume Cool Dinner Hat;True;True;True
20017;마리오넷모자;Costume Marionette Doll;True;True;True
20018;호로의귀;Costume Long Wolf Ears;True;True;True
20019;예술가의베레모;Costume Artisant Beret;True;True;True
20020;자하인형모자;Costume Zaha Doll Hat;True;True;True
20021;하트리본머리띠;Costume Heart Ribbon Hairband;True;True;True
20022;사랑의조각;Costume Love Fragment;True;True;True
20023;붉은베레모;Costume Red Beret;True;True;True
20024;리본_주홍;Costume Orange Ribbon;True;True;True
20025;젖소모자1;Costume Cow Hat;True;True;True
20026;젖소모자2;Costume Cow Hat;True;True;True
20027;젖소모자3;Costume Cow Hat;True;True;True
20028;젖소모자4;Costume Cow Hat;True;True;True
20029;입에문도넛;Costume Donut in Mouth;True;True;True
20030;입에문초코도넛;Costume Choco Donut in Mouth;True;True;True
20031;바니헤드드레스;Costume Bunny Headdress;True;True;True
20032;피린트스카프;Costume Firinto Scarf;True;True;True
20033;법사관;Costume Monk Crown;True;True;True
20034;잭캐슬배트;Costume Jack Castle Bat;True;True;True
20035;기적의푸른장미;Costume Miracle Blue Rose;True;True;True
20036;검성의왕관;Costume Crown of Victory;True;True;True
20037;아울듀크의실크햇;Costume Owlduke Silk Hat;True;True;True
20038;알폰소의투구;Costume Alphonse Helm;True;True;True
20039;나비날개귀;Costume Butterfly Wing Ears;True;True;True
20040;청나라머리장식;Costume Qing Headdress;True;True;True
20041;장미머리띠;Costume Rose Headband;True;True;True
20042;헤르모즈캡;Costume Hermos Cap;True;True;True
20043;입에무는벚꽃가지;Costume Cherryblossom in Mouth;True;True;True
20044;열대과일모자;Costume Tropical Fruit Hat;True;True;True
20045;사만바이아;Costume Samambaia;True;True;True
20046;파란장미장식;Costume Blue Ribbon Band;True;True;True
20047;기원의벚꽃;Costume Prayer Cherry Blossom;True;True;True
20048;초원의바람;Costume Wind Prairie;True;True;True
20049;반창고;Costume Giant Aid Band;True;True;True
20050;학사모;Costume Ph.D Hat;True;True;True
20051;정지표지판;Costume Stop Post;True;True;True
20052;알림간판;Costume AFK Hat;True;True;True
20053;흰호랑이왕모자;Costume White Tiger King Doll Hat;True;True;True
20054;젖꼭지;Costume Pacifier;True;True;True
20055;망자의머리띠;Costume Ghost Bandana;True;True;True
20056;신부의화관;Costume Bride's Corolla;True;True;True
20057;깃털모자;Costume Feather Bonnet;True;True;True
20058;열혈머리띠;Costume Hot Blood Headband;True;True;True
20059;용접마스크;Costume Welding Mask;True;True;True
20060;안전모;Costume Construction Helmet;True;True;True
20061;시위용마스크;Costume Demo Mask;True;True;True
20062;엔젤스테어즈;Costume Angel Stair;True;True;True
20063;옐로우브레인햇;Costume Yellow Brain Hat;True;True;True
20064;블루브레인햇;Costume Blue Brain Hat;True;True;True
20065;그랜드페코의머리띠;Costume Grand Peco Hairband;True;True;True
20066;페코페코머리띠;Costume Pecopeco Hairband;True;True;True
20067;흰토끼헤어밴드;Costume White Rabbit Headband;True;True;True
20068;검은토끼헤어밴드;Costume Black Rabbit Headband;True;True;True
20069;그리폰머리띠;Costume Gryphon Hairband;True;True;True
20070;알파카후드;Costume Alpaca Hood;True;True;True
20071;입에문워그;Costume Worg in Mouth;True;True;True
20073;머리띠;Costume Hair Band;True;True;True
20074;비레타;Costume Biretta;True;True;True
20075;리틀페더햇;Costume Little Feather Hat;True;True;True
20076;아스가르드의축복;Costume Idun Feather Ears;True;True;True
20077;날개안경;Costume Wing Frame Sunglasses;True;True;True
20078;화이트페더;Costume White Feather;True;True;True
20079;아버지사랑2013;Costume Forgotten Angel Wings;True;True;True
20080;샤먼의머리장식;Costume Shaman Hair Ornament;True;True;True
20081;메탈드래곤투구;Costume Metal Dragon Helm;True;True;True
20082;메탈드래곤모자;Costume Metal Dragon Hat;True;True;True
20083;미스릿모자;Costume Mythlit Hat;True;True;True
20084;화관;Costume Ceremonial Hat;True;True;True
20085;레프리컨의모자;Costume St Patrick's Hat;True;True;True
20086;여의주를품은용모자1;Costume Dragon Cintamani Hat;True;True;True
20087;여의주를품은용모자2;Costume Dragon Cintamani Hat;True;True;True
20088;여의주를품은용모자3;Costume Dragon Cintamani Hat;True;True;True
20089;여의주를품은용모자4;Costume Dragon Cintamani Hat;True;True;True
20090;장식용알껍질;Costume Egg Shell;True;True;True
20091;파이프담배;Costume Smoking Pipe;True;True;True
20092;세일표지판;Costume Sale Banner;True;True;True
20093;위저드햇;Costume Wizard Hat;True;True;True
20094;머리끈_녹색;Costume Green Ribbon;True;True;True
20095;머리끈_빨강;Costume Red Ribbon;True;True;True
20096;머리끈_파랑;Costume Blue Ribbon;True;True;True
20097;머리끈_하양;Costume White Ribbon;True;True;True
20098;뱀파이어헤어밴드;Costume Vampire Hairband;True;True;True
20099;료스엘프;Costume Ljosalfar;True;True;True
20100;볼륨페더햇;Costume Volume Feather Hat;True;True;True
20101;브라기의날개귀;Costume Bragi Wing Ears;True;True;True
20102;마왕;Costume Horse King;True;True;True
20103;늘어진판다;Costume Drooping Panda;True;True;True
20104;픽키알껍질;Costume Picky Egg Shell;True;True;True
20105;물고기머리모자;Costume Fish Head;True;True;True
20106;클래식햇;Costume Classic Hat;True;True;True
20107;입에문물고기;Costume Fish in mouth;True;True;True
20108;블라인드안경;Costume Blind Glasses;True;True;True
20109;졸리로저;Costume Jolly Roger Hat;True;True;True
20110;똬리튼뱀모자1;Costume Coiledup Snake Hat;True;True;True
20111;똬리튼뱀모자2;Costume Coiledup Snake Hat;True;True;True
20112;아쿠아텐갤론햇;Costume Aqua Ten Gallon Hat;True;True;True
20113;점성술사의모자;Costume Star Reading Hat;True;True;True
20114;장례건;Costume Funeral Hat;True;True;True
